id,baseline_price,recommended_price,price_uplift,action,nearest_event,event_date,distance_to_event_km,event_category
844426324015435333,79.0,95.41340103571419,16.413401035714188,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,2.4782423183384066,Sports
845083606723794810,76.0,98.8,22.799999999999997,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,1.1725883839889717,Music
845889702736528425,91.0,104.29787918029312,13.297879180293123,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.551020770212174,Sports
846378548537290023,45.0,58.5,13.5,RAISE,Washington Mystics vs. New York Liberty,2026-05-10,1.43146798166512,Sports
846424798410268005,170.0,221.0,51.0,RAISE,Washington Mystics vs. New York Liberty,2026-05-10,0.8805139059990356,Sports
847049688084399977,256.0,189.3315166503542,-66.66848334964581,DISCOUNT,Vans Warped Tour DC,2026-06-13,3.050585978303716,Music
847854780272583880,114.0,125.72552529963146,11.725525299631457,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.9655491206998772,Music
847910341230678009,166.0,195.72729184445836,29.727291844458364,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.0663920153515115,Sports
847971272936260499,222.0,227.71375148756175,5.713751487561751,HOLD,Vans Warped Tour DC,2026-06-13,1.5986098490869525,Music
848473441152089028,177.0,123.89999999999999,-53.10000000000001,DISCOUNT,Diplo,2026-05-22,3.106326791279566,Music
848799660640283742,170.0,128.87424807722567,-41.12575192277433,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.5328722583599868,Sports
849304474004984024,400.0,520.0,120.0,RAISE,Vans Warped Tour DC,2026-06-13,2.8405764284995,Music
849310766288741827,275.0,192.5,-82.5,DISCOUNT,Men At Work,2026-09-20,0.7158964494197642,Music
850747325485526979,110.0,134.08831897730354,24.088318977303544,RAISE,Diplo,2026-05-22,2.259271312850803,Music
851574504688335233,93.0,107.31769065382834,14.317690653828336,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,2.8501620006747848,Sports
851687969439159774,78.0,101.4,23.400000000000006,RAISE,Zainab Johnson,2026-06-06,0.7224095918580936,Arts & Theatre
852053662301944683,143.0,140.71091802692806,-2.2890819730719443,HOLD,Men At Work,2026-09-20,1.1999893562356545,Music
852367577372150478,93.0,120.9,27.900000000000006,RAISE,Diplo,2026-05-22,2.230498491817125,Music
852379125745649912,79.0,87.83006814521049,8.83006814521049,RAISE,Diplo,2026-05-22,2.338037962470727,Music
852467007908174033,68.0,88.4,20.400000000000006,RAISE,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,1.3081819000495094,Arts & Theatre
852478764779076867,68.0,88.4,20.400000000000006,RAISE,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,1.131002368229144,Arts & Theatre
852735046702156954,101.0,87.78941008571897,-13.21058991428103,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,4.656203971145305,Sports
