id,baseline_price,recommended_price,price_uplift,action,nearest_event,event_date,distance_to_event_km
838686093736867926,150.0,348.50814676737934,198.50814676737934,RAISE,Vans Warped Tour DC,2026-06-13,3.6039495887192063
839842059620624393,68.0,109.45066952649408,41.45066952649408,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.5952818479343798
839868263034540103,72.0,79.96579417996597,7.965794179965968,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,2.6338878873078286
840142940538587740,55.0,111.98566093890524,56.98566093890524,RAISE,Vans Warped Tour DC,2026-06-13,4.122392128625029
840609331258164902,93.0,383.8684051505444,290.8684051505444,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.3287752820382376
840678119954377843,83.0,110.8713959678145,27.871395967814493,RAISE,Vans Warped Tour DC,2026-06-13,0.8362030046039658
840874289101839772,95.0,95.8024101477183,0.8024101477183052,HOLD,Vans Warped Tour DC,2026-06-13,3.3088900054418877
840944892622439698,100.0,387.0752477341579,287.0752477341579,RAISE,Men At Work,2026-09-20,0.1099670350812089
840946869841249561,7000.0,332.3108550840627,-6667.6891449159375,DISCOUNT,Men At Work,2026-09-20,0.0620650569604223
840948102362944175,7000.0,285.51036192595814,-6714.489638074042,DISCOUNT,Men At Work,2026-09-20,0.0384986130336696
840951323844971001,7000.0,152.44035426968935,-6847.559645730311,DISCOUNT,Men At Work,2026-09-20,0.2030499731088075
842153383987099029,129.0,125.58667822297264,-3.413321777027363,HOLD,Vans Warped Tour DC,2026-06-13,2.152589390000155
842857318178837612,90.0,86.48789668214438,-3.512103317855619,HOLD,Diplo,2026-05-22,2.363113701979072
842922373016981014,165.0,184.2663178579229,19.2663178579229,RAISE,Men At Work,2026-09-20,1.0611710523496094
844006949273737622,93.0,94.40306738509942,1.403067385099419,HOLD,Washington Mystics vs. New York Liberty,2026-05-10,1.40134480343235
844426324015435333,79.0,87.880964882921,8.880964882921006,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,2.4782423183384066
845083606723794810,76.0,46.32542990009039,-29.67457009990961,DISCOUNT,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,1.1725883839889717
845889702736528425,91.0,94.40306738509942,3.403067385099419,HOLD,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.551020770212174
846378548537290023,45.0,113.85128832836236,68.85128832836236,RAISE,Washington Mystics vs. New York Liberty,2026-05-10,1.43146798166512
846424798410268005,170.0,153.9184931385807,-16.081506861419314,DISCOUNT,Washington Mystics vs. New York Liberty,2026-05-10,0.8805139059990356
847049688084399977,256.0,314.3327050626441,58.332705062644095,RAISE,Vans Warped Tour DC,2026-06-13,3.050585978303716
847854780272583880,114.0,148.3489309465206,34.348930946520596,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.9655491206998772
847910341230678009,166.0,249.10482209211332,83.10482209211332,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.0663920153515115
847971272936260499,222.0,203.71664014672544,-18.28335985327456,DISCOUNT,Vans Warped Tour DC,2026-06-13,1.5986098490869525
848473441152089028,177.0,114.09764762558385,-62.902352374416154,DISCOUNT,Diplo,2026-05-22,3.106326791279566
848799660640283742,170.0,110.53907608157797,-59.460923918422026,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.5328722583599868
849304474004984024,400.0,194.75043395426107,-205.24956604573893,DISCOUNT,Vans Warped Tour DC,2026-06-13,2.8405764284995
849310766288741827,275.0,182.18590898144888,-92.81409101855112,DISCOUNT,Men At Work,2026-09-20,0.7158964494197642
850747325485526979,110.0,116.27216475739874,6.272164757398741,RAISE,Diplo,2026-05-22,2.259271312850803
851574504688335233,93.0,88.66997870927868,-4.330021290721319,HOLD,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,2.8501620006747848
851687969439159774,78.0,110.8713959678145,32.87139596781449,RAISE,Zainab Johnson,2026-06-06,0.7224095918580936
852053662301944683,143.0,171.65920842678884,28.659208426788837,RAISE,Men At Work,2026-09-20,1.1999893562356545
852367577372150478,93.0,116.27216475739874,23.27216475739874,RAISE,Diplo,2026-05-22,2.230498491817125
852379125745649912,79.0,86.48789668214438,7.487896682144381,RAISE,Diplo,2026-05-22,2.338037962470727
852467007908174033,68.0,75.08006278444557,7.080062784445573,RAISE,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,1.3081819000495094
852478764779076867,68.0,46.32542990009039,-21.67457009990961,DISCOUNT,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,1.131002368229144
852735046702156954,101.0,80.09509339169225,-20.904906608307755,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,4.656203971145305
852747141495770294,113.0,116.69357859642746,3.6935785964274572,HOLD,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,0.942585285634815
853050928788774664,90.0,105.27727257567804,15.27727257567804,RAISE,Diplo,2026-05-22,2.233632268329968
853065866211753887,78.0,86.48789668214438,8.487896682144381,RAISE,Diplo,2026-05-22,2.334233606961796
853674356550763866,123.0,149.7419991472972,26.741999147297207,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.3815043537471415
854684555828953057,386.0,244.74701057071982,-141.25298942928018,DISCOUNT,Diplo,2026-05-22,2.6533767571506086
855083534137036382,54.0,52.847532402268754,-1.1524675977312455,HOLD,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.5118231471303416
855260924654839953,83.0,88.66997870927868,5.669978709278681,RAISE,Diplo,2026-05-22,3.912788005285889
856013398426151361,158.0,110.53907608157797,-47.460923918422026,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,3.327492941481148
856607716018454593,94.0,116.69357859642746,22.693578596427457,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,0.6898742984919585
856769934573680108,90.0,99.54418389985727,9.544183899857273,RAISE,Diplo,2026-05-22,1.6379751593911511
858788950509023423,127.0,110.53907608157797,-16.460923918422026,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.2632131758725564
860220926209205933,270.0,181.81822359025549,-88.18177640974451,DISCOUNT,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.9247879314506908
860282990382751022,145.0,144.34068861154947,-0.6593113884505328,HOLD,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.7533811410235899
861547009774597549,174.0,231.20480151065252,57.204801510652516,RAISE,Washington Mystics vs. New York Liberty,2026-05-10,2.766302088085088
861857172153830345,766.0,728.0593497658849,-37.94065023411508,HOLD,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,0.7129579408061091
862231094075682048,84.0,110.8713959678145,26.871395967814493,RAISE,Vans Warped Tour DC,2026-06-13,0.7812065304277949
863112795538390776,246.0,468.2808660436177,222.28086604361772,RAISE,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,0.6813435122756822
863957050586482027,554.0,135.42836849018786,-418.57163150981216,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.4182767423165183
864602837061719255,304.0,247.50493899096813,-56.49506100903187,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.4883179754482565
864612659407971609,98.0,116.27216475739874,18.27216475739874,RAISE,Diplo,2026-05-22,2.1269348000187684
865828079875686170,275.0,140.6556640430688,-134.3443359569312,DISCOUNT,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.3484945538131718
865966548988722589,273.0,215.10060139834098,-57.899398601659016,DISCOUNT,Vans Warped Tour DC,2026-06-13,1.0098474881971546
866023355251270757,87.0,88.66997870927868,1.6699787092786806,HOLD,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.8074050209361237
866066830375756960,100.0,79.96579417996597,-20.034205820034032,DISCOUNT,Diplo,2026-05-22,2.3219000243333245
866911161965668036,124.0,231.73116194992483,107.73116194992483,RAISE,Washington Mystics vs. New York Liberty,2026-05-10,2.479812883364652
867666915383121802,180.0,105.46355843672681,-74.53644156327319,DISCOUNT,Vans Warped Tour DC,2026-06-13,1.9624219795095823
867851813794296300,86.0,105.46355843672681,19.463558436726814,RAISE,Vans Warped Tour DC,2026-06-13,1.9960261826657717
868102882427362411,88.0,156.26410164947563,68.26410164947563,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.3932168841280788
868165104177693250,152.0,139.65635144077729,-12.343648559222714,DISCOUNT,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.5818383631281098
868197573930185358,152.0,184.2663178579229,32.2663178579229,RAISE,Men At Work,2026-09-20,0.9661698293583983
868207067516966070,152.0,184.2663178579229,32.2663178579229,RAISE,Men At Work,2026-09-20,0.9661698293583983
868210389078044738,164.0,131.74118073782213,-32.258819262177866,DISCOUNT,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.0548835901787674
868536132648376720,125.0,543.7238644598013,418.72386445980135,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.249783772775143
868819885504103700,92.0,103.71758085067334,11.717580850673343,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.813626636214535
869678339186629233,113.0,139.65635144077729,26.656351440777286,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.014709703709664
869839438654238409,39.0,111.98566093890524,72.98566093890524,RAISE,Vans Warped Tour DC,2026-06-13,2.8082447738082905
870990027139972443,225.0,441.1235318808264,216.12353188082642,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,0.9773127735732452
871026284744865705,103.0,77.21153530592431,-25.788464694075685,DISCOUNT,Washington Mystics vs. New York Liberty,2026-05-10,0.4993768046123509
871585201277840315,104.0,68.53054256602621,-35.46945743397379,DISCOUNT,Washington Mystics vs. New York Liberty,2026-05-10,0.4758771940926443
871803014398741136,294.0,287.40093508074193,-6.599064919258069,HOLD,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.6071642355339708
871809460378286684,99.0,47.61390335052028,-51.38609664947972,DISCOUNT,Washington Mystics vs. New York Liberty,2026-05-10,0.4451470708486026
872973641593210596,108.0,120.25855494085387,12.25855494085387,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.4934039357174121
873083656766863716,120.0,139.65635144077729,19.656351440777286,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.230363265798778
873289002194600692,102.0,131.74118073782213,29.741180737822134,RAISE,Bluey's Big Play - The Stage Show,2026-06-24,0.727009894053003
873321296064967976,154.0,125.60806190167415,-28.391938098325852,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.2192759762371874
874065376435968341,142.0,125.58667822297264,-16.413321777027363,DISCOUNT,Bluey's Big Play - The Stage Show,2026-06-24,1.353111371091806
874896739097261969,131.0,110.08238214145682,-20.91761785854318,DISCOUNT,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.8592279609248057
876082674680134596,128.0,236.0554755874924,108.0554755874924,RAISE,Zainab Johnson,2026-06-06,0.2114727984814288
876089868919156138,129.0,200.65091346542556,71.65091346542556,RAISE,Dogstar - ALL IN NOW TOUR,2026-08-11,0.0229963138800343
876122334654415849,106.0,172.18178714368958,66.18178714368958,RAISE,Zainab Johnson,2026-06-06,0.1168635599524498
876123918424765976,132.0,256.03017107074965,124.03017107074965,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.090350181722651
876164551529442064,140.0,110.08238214145682,-29.91761785854318,DISCOUNT,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.8592279609248057
876312233369537638,91.0,139.65635144077729,48.656351440777286,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.2629673094203696
877023112353647190,68.0,80.75480800632364,12.754808006323643,RAISE,Diplo,2026-05-22,4.220134221018678
877568090244811480,165.0,139.3605384381636,-25.639461561836413,DISCOUNT,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,3.0561675235858567
878328641062180963,149.0,115.9447700290038,-33.055229970996194,DISCOUNT,Bluey's Big Play - The Stage Show,2026-06-24,0.6207518901594826
878417769371113115,148.0,167.13830684005418,19.138306840054184,RAISE,The James Hunter Six,2026-04-19,0.7854288017047909
878816792298975697,408.0,191.86509717792626,-216.13490282207374,DISCOUNT,The James Hunter Six,2026-04-19,0.5614810935300686
879752988434866586,115.0,120.34625839577423,5.346258395774228,HOLD,Diplo,2026-05-22,0.8955599753784116
880295518825196611,128.0,89.28030764553989,-38.71969235446011,DISCOUNT,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.716375826886715
882120576508603337,119.0,109.5882437257887,-9.4117562742113,DISCOUNT,Washington Mystics vs. New York Liberty,2026-05-10,0.9279985716807032
882328737609467766,248.0,184.12851311215954,-63.87148688784046,DISCOUNT,Washington Mystics vs. New York Liberty,2026-05-10,1.3430987641068837
882517368415965943,287.0,129.66077186134814,-157.33922813865186,DISCOUNT,Bluey's Big Play - The Stage Show,2026-06-24,0.9083274039131556
882622753886183992,225.0,172.78369206095465,-52.21630793904535,DISCOUNT,Men At Work,2026-09-20,0.7229360099531543
882833343306513455,159.0,232.3999546485057,73.39995464850571,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.057708133500883
882873906867533655,92.0,88.7861692298718,-3.2138307701281974,HOLD,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,3.2314447521634544
883413291267906381,220.0,192.18148856087794,-27.818511439122062,DISCOUNT,Men At Work,2026-09-20,1.2034729275867464
883999881543941755,111.0,89.28030764553989,-21.719692354460108,DISCOUNT,Vans Warped Tour DC,2026-06-13,4.652629783111359
884000021802091455,169.0,183.79171582702614,14.791715827026138,RAISE,Men At Work,2026-09-20,1.9241051273125285
884869537303168617,60.0,612.2020111391228,552.2020111391228,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.639405188662872
886238399016623196,476.0,292.84026247156135,-183.15973752843865,DISCOUNT,Men At Work,2026-09-20,0.7744661101789538
886404268901037924,95.0,116.6044846436352,21.604484643635203,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.5818383631281098
886480165271372901,150.0,210.19853738996983,60.19853738996983,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,3.2744359074170504
886867834171028301,209.0,172.64398708730727,-36.356012912692734,DISCOUNT,Vans Warped Tour DC,2026-06-13,1.3443255657287132
887772296458123770,233.0,185.3150929845385,-47.684907015461505,DISCOUNT,Bluey's Big Play - The Stage Show,2026-06-24,1.1971663051055637
888678289925013898,150.0,124.79979038672943,-25.200209613270573,DISCOUNT,Diplo,2026-05-22,2.2752276469248343
888695429020343283,76.0,87.880964882921,11.880964882921006,RAISE,Diplo,2026-05-22,2.133432574004653
888706511406037576,214.0,57.527523219963406,-156.4724767800366,DISCOUNT,Diplo,2026-05-22,2.346353337367205
890384516184093231,69.0,112.33316557482377,43.33316557482377,RAISE,Vans Warped Tour DC,2026-06-13,1.2649890812263596
890663307031123846,149.0,156.26410164947563,7.264101649475634,HOLD,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.5282608739688712
892041136307293638,95.0,95.8024101477183,0.8024101477183052,HOLD,Vans Warped Tour DC,2026-06-13,3.0390175053829456
892259637215737507,96.0,156.24271797077407,60.242717970774066,RAISE,Men At Work,2026-09-20,2.059834411814385
892699147382267931,154.0,155.6926434387157,1.6926434387156917,HOLD,Vans Warped Tour DC,2026-06-13,2.287569739145796
894001379907484842,179.0,177.13388641948325,-1.8661135805167532,HOLD,The James Hunter Six,2026-04-19,0.6261276547456937
896408575481948263,96.0,82.08996930716444,-13.910030692835562,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.624019645978278
896589575425873711,112.0,118.78656667076953,6.786566670769531,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.7549514452715504
896685877196693546,180.0,147.5599171201629,-32.44008287983709,DISCOUNT,The James Hunter Six,2026-04-19,1.1351485796352692
897704193251455506,175.0,162.11338084588948,-12.88661915411052,DISCOUNT,The James Hunter Six,2026-04-19,1.0215002872656704
897712429523483678,207.0,110.08238214145682,-96.91761785854318,DISCOUNT,Bluey's Big Play - The Stage Show,2026-06-24,1.223934591157323
897718548648692805,216.0,147.5599171201629,-68.44008287983709,DISCOUNT,The James Hunter Six,2026-04-19,1.238474410986079
897724301225833686,274.0,110.08238214145682,-163.91761785854317,DISCOUNT,Bluey's Big Play - The Stage Show,2026-06-24,1.0763633780513795
897732101248908065,306.0,114.55312188633985,-191.44687811366015,DISCOUNT,The James Hunter Six,2026-04-19,1.029612566964885
897831753720019758,72.0,74.23270550414523,2.2327055041452297,HOLD,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,3.0725074848609264
898411253846981998,163.0,110.8713959678145,-52.12860403218551,DISCOUNT,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.540195385552636
899223983391286961,68.0,148.32754726781903,80.32754726781903,RAISE,Men At Work,2026-09-20,2.242605859032487
899303419183815074,62.0,52.847532402268754,-9.152467597731246,DISCOUNT,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.5256033345625769
899380493961384793,125.0,116.6044846436352,-8.395515356364797,DISCOUNT,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.1974296297371478
899455885833259312,55.0,162.061178804262,107.061178804262,RAISE,Washington Mystics vs. New York Liberty,2026-05-10,1.5665540141648364
899834490777649775,150.0,81.333361307882,-68.666638692118,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,4.01164151269919
901456875437749943,45.0,-1.8600982109349917,-46.86009821093499,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,3.2332759697545383
901511997127737788,90.0,105.27727257567804,15.27727257567804,RAISE,Diplo,2026-05-22,2.244604469767426
902969055318761792,135.0,110.8713959678145,-24.128604032185507,DISCOUNT,Bluey's Big Play - The Stage Show,2026-06-24,0.9369565398129592
903013088962240254,215.0,178.13319902177483,-36.86680097822517,DISCOUNT,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,0.561444759839512
903053624394362477,144.0,139.65635144077729,-4.343648559222714,HOLD,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.5818383631281098
903580802291779765,357.0,210.12152206601317,-146.87847793398683,DISCOUNT,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,1.8358011644065129
903620194560057993,146.0,157.73608991955996,11.736089919559959,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,1.228692199690324
903688063874009313,127.0,86.48789668214438,-40.51210331785562,DISCOUNT,Diplo,2026-05-22,2.706288665521937
904216460347399009,234.0,451.47345617309924,217.47345617309924,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.7258241645899806
906380407996246751,198.0,163.32947362173334,-34.67052637826666,DISCOUNT,Diplo,2026-05-22,2.5502791191411487
906661052699006247,202.0,457.1685172193136,255.16851721931363,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,1.5624561808954156
907089832389697384,222.0,528.596940770321,306.596940770321,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,1.4940665699415971
907928656662865250,158.0,103.71758085067334,-54.28241914932666,DISCOUNT,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.268899515284014
908079888454591421,49.0,97.19547834849493,48.19547834849493,RAISE,Vans Warped Tour DC,2026-06-13,1.4243107124508485
908167180809407787,219.0,150.80120217609237,-68.19879782390763,DISCOUNT,Vans Warped Tour DC,2026-06-13,1.7510819160078543
908691669415022744,66.0,4.662004291243424,-61.33799570875658,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,3.1571137488509
908906589718589686,200.0,127.58095495777427,-72.41904504222573,DISCOUNT,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,2.661804818970849
909308637245452608,47.0,61.25381177449098,14.253811774490977,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,3.85860744961908
910339157163400779,130.0,185.55464679664493,55.55464679664493,RAISE,Washington Mystics vs. New York Liberty,2026-05-10,0.794135564845473
910915699441868423,95.0,89.00563680817376,-5.994363191826238,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,0.7214474258418669
911153412749259341,153.0,127.43030517166427,-25.569694828335727,DISCOUNT,Washington Mystics vs. New York Liberty,2026-05-10,1.3617932616456452
912314831423144767,57.0,108.9099889098706,51.909988909870606,RAISE,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,0.7982768951044777
912431635387644631,132.0,127.97237460845373,-4.027625391546266,HOLD,Men At Work,2026-09-20,0.6463588497359657
912853325439299287,180.0,217.22339827291984,37.22339827291984,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.748753765187834
912870145235312408,106.0,161.7014968047889,55.70149680478889,RAISE,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,1.830741883635124
914330755790092213,60.0,120.50408838473189,60.50408838473189,RAISE,Men At Work,2026-09-20,1.211711181985501
915080638953201051,107.0,86.64692726769175,-20.35307273230825,DISCOUNT,Diplo,2026-05-22,2.280267515855559
916647693292891074,95.0,121.20694178845788,26.206941788457883,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,0.6536271960157546
916648840943265344,95.0,92.3983721233724,-2.601627876627603,HOLD,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,0.7556615571249092
917389064714479822,72.0,120.50408838473189,48.50408838473189,RAISE,Men At Work,2026-09-20,1.1845150397861364
917424428873467071,141.0,193.89152609669594,52.89152609669594,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,1.1851763492323182
917606294262917563,41.0,72.65152949692259,31.651529496922592,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,4.026833183574616
918135698584463543,153.0,112.8203805751966,-40.179619424803406,DISCOUNT,Men At Work,2026-09-20,1.7595994274409636
919514310163551770,211.0,223.23789421888594,12.237894218885941,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,4.011681897563708
919602203294971857,101.0,118.60154020756735,17.601540207567353,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,0.9760838726232725
920297782252014779,134.0,149.89905308403343,15.899053084033426,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.8136266362152305
920641349115440118,65.0,53.59485704078967,-11.40514295921033,DISCOUNT,Diplo,2026-05-22,2.050008669852753
921798864732473827,86.0,110.81345227008792,24.81345227008792,RAISE,Vans Warped Tour DC,2026-06-13,2.110497481222284
921871929865122572,183.0,153.27212646803184,-29.727873531968157,DISCOUNT,Men At Work,2026-09-20,0.8374724364159066
922327726535953931,175.0,129.60103405039146,-45.39896594960854,DISCOUNT,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.312852532426213
922347136490665948,154.0,176.5010514847771,22.501051484777093,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.2442593601111658
923074641295399026,135.0,129.60103405039146,-5.398965949608538,HOLD,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.312852532426213
923136371729571657,119.0,114.87773912878312,-4.122260871216881,HOLD,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.2442593601111658
923171724688369659,113.0,148.13369691523832,35.13369691523832,RAISE,Vans Warped Tour DC,2026-06-13,2.2823768954941928
923867883772050257,446.0,217.22339827291984,-228.77660172708016,DISCOUNT,The James Hunter Six,2026-04-19,1.0480500704515947
924545458803565734,174.0,221.74609356122363,47.74609356122363,RAISE,Washington Mystics vs. New York Liberty,2026-05-10,1.802270474287564
924618684666739047,337.0,438.39857083249905,101.39857083249905,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,2.022773188211668
925275064921513371,120.0,181.60295348415397,61.60295348415397,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.2629673094203696
925414286215370500,103.0,110.67801234211208,7.678012342112083,RAISE,Bluey's Big Play - The Stage Show,2026-06-24,1.352444802485892
925608891252175947,289.0,129.7215154769128,-159.2784845230872,DISCOUNT,Foo Fighters: TAKE COVER TOUR 2026,2026-08-17,0.7811690703760386
925908101423720472,151.0,124.22812715353993,-26.77187284646007,DISCOUNT,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,1.4158393977069377
925939921121357388,150.0,116.98907215758368,-33.01092784241632,DISCOUNT,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,1.4158393977069377
926038547944475776,98.0,122.83519011360363,24.83519011360363,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.6020879165185378
926050425599703843,98.0,137.6293937005385,39.629393700538486,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.3871811782164441
926256585882155444,480.0,273.13241575332205,-206.86758424667795,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,3.3151376615437105
926970922227937658,76.0,84.12519075746248,8.125190757462477,RAISE,Washington Mystics vs. New York Liberty,2026-05-10,1.5846130071451674
927160057614097967,136.0,229.39592311678507,93.39592311678507,RAISE,Vans Warped Tour DC,2026-06-13,1.6724925828654778
929135859971582654,88.0,84.48668137200711,-3.513318627992888,HOLD,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.4627303549385886
929613983710555076,65.0,121.91325622102731,56.91325622102731,RAISE,Men At Work,2026-09-20,0.6699504448225047
929780768017646306,139.0,137.08744802644915,-1.9125519735508476,HOLD,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,0.8148831712920895
930146014832752331,225.0,222.5002946986494,-2.4997053013505877,HOLD,Vans Warped Tour DC,2026-06-13,3.1178679111145904
930287546967307656,108.0,167.09570272480414,59.09570272480414,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,1.1229632512745709
930489172261395132,73.0,137.6293937005385,64.62939370053849,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.3602239757875479
930520293712415792,132.0,170.29249259895226,38.292492598952265,RAISE,Vans Warped Tour DC,2026-06-13,2.1183848444001048
931564952216092702,144.0,198.323410423229,54.32341042322901,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.500896891098625
931710577500367504,96.0,96.7979250818184,0.7979250818184056,HOLD,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.559576640497998
932625771303518762,511.0,339.78047997736365,-171.21952002263635,DISCOUNT,Men At Work,2026-09-20,0.2514502830786628
932728625286828850,165.0,212.7275172077635,47.7275172077635,RAISE,Vans Warped Tour DC,2026-06-13,1.1048012384362715
