id,latitude,longitude,price,bedrooms,accommodates,room_type,neighbourhood_cleansed,review_scores_rating,minimum_nights,nearest_event,event_date,event_category,distance_to_event_km,temp_avg_c,precipitation_mm,is_outdoor_season,is_peak_summer
1277809371560241700,38.9054089,-77.0290181,257.0,2.0,5,Entire home/apt,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",5.0,3,The James Hunter Six,2026-04-19,Music,0.25339010936602413,14.8,82.0,1.0,0.0
1277849417246781305,38.89198198678885,-76.99642447504925,114.0,1.0,2,Entire home/apt,"Capitol Hill, Lincoln Park",4.94,3,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,1.1607578158540084,27.1,94.0,1.0,1.0
1278209953117024653,38.89941770293282,-77.00217424232788,54.0,1.0,2,Private room,"Union Station, Stanton Park, Kingman Park",,31,"Wizards v Heat (City Edition T-Shirt - First 15,000 Fans)",2026-04-10,Sports,1.5611388190120035,14.8,82.0,1.0,0.0
1278221807551864023,38.8995042,-77.00234259999999,47.0,1.0,2,Private room,"Union Station, Stanton Park, Kingman Park",,31,"Wizards v Heat (City Edition T-Shirt - First 15,000 Fans)",2026-04-10,Sports,1.548135392032925,14.8,82.0,1.0,0.0
1278267372412045467,38.9563503,-77.0149514,,1.0,4,Entire home/apt,"Brightwood Park, Crestwood, Petworth",4.33,3,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,3.8333796000401192,19.9,104.0,1.0,0.0
1278267647045690959,38.9563503,-77.0149514,,3.0,8,Entire home/apt,"Brightwood Park, Crestwood, Petworth",4.5,3,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,3.8333796000401192,19.9,104.0,1.0,0.0
1278655083074570478,38.87031406846168,-76.98165650362641,246.0,4.0,11,Entire home/apt,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",5.0,2,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,1.602995321638272,27.1,94.0,1.0,1.0
1278885322408954161,38.8995012,-77.0021957,54.0,1.0,2,Private room,"Union Station, Stanton Park, Kingman Park",,31,"Wizards v Heat (City Edition T-Shirt - First 15,000 Fans)",2026-04-10,Sports,1.5606550638010819,14.8,82.0,1.0,0.0
1279015109588052541,38.9267624,-77.053703,137.0,3.0,4,Entire home/apt,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",,365,Men At Work,2026-09-20,Music,2.377757990698475,22.1,90.0,1.0,0.0
1279063982119996112,38.95607984442958,-77.01438544905226,122.0,2.0,4,Entire home/apt,"Brightwood Park, Crestwood, Petworth",4.89,1,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,3.809429834816083,19.9,104.0,1.0,0.0
1279076149095311846,38.95734375543519,-77.01477902682835,103.0,2.0,4,Entire home/apt,"Takoma, Brightwood, Manor Park",4.61,1,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,3.9448261049509465,19.9,104.0,1.0,0.0
1279076952198348796,38.95797,-77.0142,126.0,2.0,4,Entire home/apt,"Takoma, Brightwood, Manor Park",4.6,1,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,4.019950131495587,19.9,104.0,1.0,0.0
1279082950699876835,38.95786801495007,-77.01426253960362,135.0,2.0,4,Entire home/apt,"Takoma, Brightwood, Manor Park",5.0,1,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,4.008025846711524,19.9,104.0,1.0,0.0
1279256309566882261,38.9167,-77.01727,57.0,1.0,2,Private room,"Howard University, Le Droit Park, Cardozo/Shaw",,2,Zainab Johnson,2026-06-06,Arts & Theatre,0.36286558568992455,24.5,91.0,1.0,0.0
1279548263554963793,38.8801083,-76.9841916,109.0,2.0,5,Hotel room,"Capitol Hill, Lincoln Park",4.76,2,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,0.749303796864711,27.1,94.0,1.0,1.0
1279971343996141163,38.90929,-77.03309,264.0,4.0,8,Entire home/apt,"Shaw, Logan Circle",4.87,2,The James Hunter Six,2026-04-19,Music,0.5822069020678586,14.8,82.0,1.0,0.0
1280243197353428547,38.85702,-76.98608,,3.0,8,Entire home/apt,"Sheridan, Barry Farm, Buena Vista",5.0,2,Washington Mystics vs. New York Liberty,2026-05-10,Sports,1.214297653707784,19.9,104.0,1.0,0.0
1280405866877051932,38.8808167,-76.98753889999999,206.0,2.0,6,Entire home/apt,"Capitol Hill, Lincoln Park",4.86,2,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,0.4491349897358718,27.1,94.0,1.0,1.0
1280448345166513028,38.896551,-76.9986644,130.0,1.0,4,Entire home/apt,"Union Station, Stanton Park, Kingman Park",4.96,2,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,1.7036921437856423,27.1,94.0,1.0,1.0
1280449413415893004,38.8808167,-76.98753889999999,209.0,2.0,6,Entire home/apt,"Capitol Hill, Lincoln Park",4.95,2,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,0.4491349897358718,27.1,94.0,1.0,1.0
1280471977904133637,38.88088338506795,-76.98742792010307,138.0,1.0,4,Entire home/apt,"Capitol Hill, Lincoln Park",4.93,2,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,0.45625488965212085,27.1,94.0,1.0,1.0
1280487084178825700,38.8808167,-76.98753889999999,177.0,2.0,6,Entire home/apt,"Capitol Hill, Lincoln Park",4.94,2,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,0.4491349897358718,27.1,94.0,1.0,1.0
1280625844638862711,38.89803916594072,-76.99901964800999,113.0,1.0,4,Entire home/apt,"Union Station, Stanton Park, Kingman Park",4.97,1,"Wizards v Heat (City Edition T-Shirt - First 15,000 Fans)",2026-04-10,Sports,1.8194749650922044,14.8,82.0,1.0,0.0
1280711123772265437,38.917928290943394,-77.04155764309706,540.0,2.0,4,Entire home/apt,"Kalorama Heights, Adams Morgan, Lanier Heights",5.0,2,Men At Work,2026-09-20,Music,1.0887045640191748,22.1,90.0,1.0,0.0
1281242783346906438,38.90567,-76.97985,271.0,3.0,8,Entire home/apt,"Ivy City, Arboretum, Trinidad, Carver Langston",5.0,2,Diplo,2026-05-22,Music,1.6899118626818055,19.9,104.0,1.0,0.0
1281292633257956716,38.89704,-76.93922,96.0,3.0,6,Entire home/apt,"Mayfair, Hillbrook, Mahaning Heights",,31,Vans Warped Tour DC,2026-06-13,Music,3.1507637886276734,24.5,91.0,1.0,0.0
1281316827876026349,38.93403,-77.04055,132.0,1.0,4,Entire home/apt,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",4.9,2,Men At Work,2026-09-20,Music,2.1021639366010456,22.1,90.0,1.0,0.0
1281892327869833225,38.9164726,-77.02673949999999,180.0,2.0,8,Entire home/apt,"Howard University, Le Droit Park, Cardozo/Shaw",4.78,3,Men At Work,2026-09-20,Music,0.22047988868926094,22.1,90.0,1.0,0.0
1281984811643752279,38.9077620890542,-77.08137244025916,175.0,2.0,4,Entire home/apt,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",5.0,31,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,Sports,0.8553427350846532,9.7,85.0,0.0,0.0
1282046784661418355,38.90117772320013,-76.99782212167916,102.0,1.0,4,Entire home/apt,"Union Station, Stanton Park, Kingman Park",4.94,2,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,Arts & Theatre,1.9422769809810334,15.7,82.0,1.0,0.0
1282834399829974706,38.9402267,-76.9868426,251.0,3.0,5,Entire home/apt,"North Michigan Park, Michigan Park, University Heights",,3,Diplo,2026-05-22,Music,2.570252239230448,19.9,104.0,1.0,0.0
1282961134034716134,38.84797112562556,-77.00411732528603,81.0,1.0,2,Entire home/apt,"Congress Heights, Bellevue, Washington Highlands",4.4,2,Washington Mystics vs. New York Liberty,2026-05-10,Sports,1.1319082577117425,19.9,104.0,1.0,0.0
1283465467394603745,38.8980339,-76.99820319999999,317.0,3.0,7,Entire home/apt,"Union Station, Stanton Park, Kingman Park",5.0,2,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,1.8499559798313285,27.1,94.0,1.0,1.0
1283534592991796994,38.94965,-76.98884,196.0,3.0,10,Entire home/apt,"North Michigan Park, Michigan Park, University Heights",4.5,2,Diplo,2026-05-22,Music,3.591871596855061,19.9,104.0,1.0,0.0
1283542238100058014,38.906,-77.01033,88.0,1.0,4,Entire home/apt,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",4.52,3,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,Arts & Theatre,1.045959712385192,15.7,82.0,1.0,0.0
1283561601009024124,38.90784,-77.0105,,3.0,6,Entire home/apt,"Edgewood, Bloomingdale, Truxton Circle, Eckington",4.48,3,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,Arts & Theatre,1.1640736152599043,15.7,82.0,1.0,0.0
1283578235350830631,38.89363417972171,-76.96024857231231,154.0,2.0,4,Entire home/apt,"River Terrace, Benning, Greenway, Dupont Park",5.0,4,Vans Warped Tour DC,2026-06-13,Music,1.3045547010902125,24.5,91.0,1.0,0.0
1283583030448571303,38.89528,-76.97875,168.0,2.0,6,Entire home/apt,"Union Station, Stanton Park, Kingman Park",4.83,2,Vans Warped Tour DC,2026-06-13,Music,0.781506405244275,24.5,91.0,1.0,0.0
1283959604128707958,38.88744353752877,-76.99578666828684,,1.0,4,Entire home/apt,"Capitol Hill, Lincoln Park",5.0,2,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,0.6688113289541597,27.1,94.0,1.0,1.0
1284020603861675526,38.8808167,-76.98753889999999,171.0,2.0,6,Entire home/apt,"Capitol Hill, Lincoln Park",4.92,2,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,0.4491349897358718,27.1,94.0,1.0,1.0
1284028928662306362,38.899914,-77.03313,217.0,1.0,3,Entire home/apt,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",,1,The Book of Mormon (Touring),2026-04-28,Arts & Theatre,0.4637975726318625,14.8,82.0,1.0,0.0
1284038780956698646,38.899914,-77.03313,,2.0,5,Entire home/apt,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",3.0,1,The Book of Mormon (Touring),2026-04-28,Arts & Theatre,0.4637975726318625,14.8,82.0,1.0,0.0
1284042749245511444,38.92324989636449,-76.95059745591578,,4.0,4,Entire home/apt,"Woodridge, Fort Lincoln, Gateway",5.0,2,Diplo,2026-05-22,Music,1.9591552614054493,19.9,104.0,1.0,0.0
1284258035102311724,38.88926970484637,-76.99188344649671,,,2,Private room,"Capitol Hill, Lincoln Park",,31,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,0.8101138956921125,27.1,94.0,1.0,1.0
1284272854574712159,38.89062172733789,-76.99309889710824,,,2,Private room,"Capitol Hill, Lincoln Park",,31,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,0.9600927194309542,27.1,94.0,1.0,1.0
1284631849577107542,38.919386,-77.0711104,,1.0,2,Entire home/apt,"Cathedral Heights, McLean Gardens, Glover Park",,31,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,Sports,0.7350502015433599,9.7,85.0,0.0,0.0
1284744199482659779,38.9117098,-77.0306722,113.0,1.0,4,Entire home/apt,"Shaw, Logan Circle",4.95,2,Men At Work,2026-09-20,Music,0.6492060692283318,22.1,90.0,1.0,0.0
1284839713375850140,38.9563503,-77.0149514,180.0,4.0,12,Entire home/apt,"Brightwood Park, Crestwood, Petworth",5.0,3,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,3.8333796000401192,19.9,104.0,1.0,0.0
1284947042726780238,38.84865270301598,-76.98151934419418,400.0,5.0,10,Entire home/apt,"Douglas, Shipley Terrace",4.83,1,Washington Mystics vs. New York Liberty,2026-05-10,Sports,0.8564713276960008,19.9,104.0,1.0,0.0
1284977436983439401,38.87218,-77.01037,199.0,2.0,5,Entire home/apt,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",4.68,2,Foo Fighters: TAKE COVER TOUR 2026,2026-08-17,Music,0.2720101232893723,26.2,99.0,1.0,1.0
1284977860716856441,38.87133000000001,-77.00695999999999,671.0,2.0,5,Entire home/apt,"Near Southeast, Navy Yard",5.0,2,Foo Fighters: TAKE COVER TOUR 2026,2026-08-17,Music,0.19031755557831254,26.2,99.0,1.0,1.0
1285216406114248648,38.84706,-77.00167,144.0,2.0,6,Entire home/apt,"Congress Heights, Bellevue, Washington Highlands",5.0,7,Washington Mystics vs. New York Liberty,2026-05-10,Sports,0.913216384889238,19.9,104.0,1.0,0.0
1285545098403986658,38.90039,-76.94836,31.0,1.0,1,Private room,"Mayfair, Hillbrook, Mahaning Heights",4.67,31,Vans Warped Tour DC,2026-06-13,Music,2.5593305187975357,24.5,91.0,1.0,0.0
1285831708533377603,38.903624327534665,-76.97682334417019,99.0,1.0,2,Entire home/apt,"Ivy City, Arboretum, Trinidad, Carver Langston",5.0,31,Vans Warped Tour DC,2026-06-13,Music,1.6191543093808418,24.5,91.0,1.0,0.0
1286387202305448517,38.9147105,-77.0331365,122.0,1.0,2,Entire home/apt,"Howard University, Le Droit Park, Cardozo/Shaw",5.0,3,Men At Work,2026-09-20,Music,0.4669140496458605,22.1,90.0,1.0,0.0
1287275029949250378,38.85398,-76.98952,181.0,2.0,4,Entire home/apt,"Sheridan, Barry Farm, Buena Vista",4.93,2,Washington Mystics vs. New York Liberty,2026-05-10,Sports,0.806941833410139,19.9,104.0,1.0,0.0
1287888541707932886,38.9034497,-77.0055709,191.0,2.0,4,Entire home/apt,"Union Station, Stanton Park, Kingman Park",5.0,1,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,Arts & Theatre,1.308818279478413,15.7,82.0,1.0,0.0
1288380991205655832,38.92177053509511,-77.04493625465237,414.0,5.0,12,Entire home/apt,"Kalorama Heights, Adams Morgan, Lanier Heights",5.0,1,Men At Work,2026-09-20,Music,1.4624888286997184,22.1,90.0,1.0,0.0
1288488962347567948,38.91268,-77.0162,,1.0,1,Private room,"Edgewood, Bloomingdale, Truxton Circle, Eckington",,31,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,Music,0.5148062727300973,14.8,82.0,1.0,0.0
1288489023912766374,38.92825,-77.02582,35.0,5.0,1,Private room,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",,31,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,0.8493453317263208,19.9,104.0,1.0,0.0
1288489068951375477,38.90214943198882,-76.9935651856848,51.0,1.0,1,Private room,"Union Station, Stanton Park, Kingman Park",,31,Vans Warped Tour DC,2026-06-13,Music,2.208627949983693,24.5,91.0,1.0,0.0
1288489489159920196,38.9003863347813,-76.98713019223959,,5.0,1,Private room,"Union Station, Stanton Park, Kingman Park",,31,Vans Warped Tour DC,2026-06-13,Music,1.6722390551117503,24.5,91.0,1.0,0.0
1288491483493142071,38.88690313936392,-76.97656598193757,55.0,3.0,1,Private room,"Capitol Hill, Lincoln Park",,31,Vans Warped Tour DC,2026-06-13,Music,0.3275004639238834,24.5,91.0,1.0,0.0
1288491534133692733,38.91824338930111,-77.03398949847175,42.0,8.0,1,Private room,"Howard University, Le Droit Park, Cardozo/Shaw",,31,Men At Work,2026-09-20,Music,0.4424122506683027,22.1,90.0,1.0,0.0
1288492537531554015,38.92726750482948,-77.02353145007858,,4.0,1,Private room,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",,31,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,0.6508844620565536,19.9,104.0,1.0,0.0
1288492585764231749,38.93168,-76.99492,45.0,6.0,1,Private room,"Edgewood, Bloomingdale, Truxton Circle, Eckington",,31,Diplo,2026-05-22,Music,2.3208455239228005,19.9,104.0,1.0,0.0
1288492668206745763,38.94451829835721,-77.01427556531738,42.0,4.0,1,Private room,"Brightwood Park, Crestwood, Petworth",,31,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,2.541449369818656,19.9,104.0,1.0,0.0
1288492695318168346,38.94536967184048,-77.01617584722524,47.0,4.0,1,Private room,"Brightwood Park, Crestwood, Petworth",,31,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,2.6084932145641373,19.9,104.0,1.0,0.0
1288492733579729711,38.927928512481714,-77.02976690728127,40.0,1.0,1,Private room,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",,31,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,1.0650474930544005,19.9,104.0,1.0,0.0
1288492881454665272,38.88254,-77.02222,46.0,7.0,1,Private room,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",,31,Koe Wetzel: The Night Champion World Tour,2026-08-20,Music,0.43620990536746124,26.2,99.0,1.0,1.0
1288492922130324755,38.86374284425239,-76.9884224109618,44.0,3.0,1,Private room,Historic Anacostia,,31,Washington Mystics vs. New York Liberty,2026-05-10,Sports,1.8949491335537694,19.9,104.0,1.0,0.0
1288493275747804709,38.92999,-76.99672,42.0,6.0,1,Private room,"Edgewood, Bloomingdale, Truxton Circle, Eckington",,31,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,2.1964040070656687,19.9,104.0,1.0,0.0
1288493304730997964,38.90541573009924,-77.02837642336729,,5.0,1,Private room,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",,31,The James Hunter Six,2026-04-19,Music,0.3022619722415543,14.8,82.0,1.0,0.0
1288493350782278596,38.92646137155,-77.05104237986643,53.0,7.0,1,Private room,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",,31,Men At Work,2026-09-20,Music,2.1573284493350164,22.1,90.0,1.0,0.0
1288493440336211612,38.92264174095632,-77.04473019582403,45.0,3.0,1,Private room,"Kalorama Heights, Adams Morgan, Lanier Heights",,31,Men At Work,2026-09-20,Music,1.481057376131751,22.1,90.0,1.0,0.0
1288493637919003082,38.93179424027061,-76.99558610202601,59.0,6.0,1,Private room,"Edgewood, Bloomingdale, Truxton Circle, Eckington",,31,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,2.3708616974172645,19.9,104.0,1.0,0.0
1288493643222085997,38.90016806293851,-76.98881281508744,38.0,5.0,1,Private room,"Union Station, Stanton Park, Kingman Park",4.0,31,Vans Warped Tour DC,2026-06-13,Music,1.7560070121352367,24.5,91.0,1.0,0.0
1288493778943986160,38.90792156636962,-77.02825422709854,44.0,1.0,1,Private room,"Shaw, Logan Circle",,31,The James Hunter Six,2026-04-19,Music,0.5000388699958513,14.8,82.0,1.0,0.0
1288493821138542543,38.88303,-77.02184,60.0,7.0,1,Private room,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",,31,Koe Wetzel: The Night Champion World Tour,2026-08-20,Music,0.49635722736390264,26.2,99.0,1.0,1.0
1288493855069952374,38.93319799574623,-76.98695093089668,47.0,5.0,1,Private room,"Brookland, Brentwood, Langdon",,31,Diplo,2026-05-22,Music,1.923037607062425,19.9,104.0,1.0,0.0
1288493889221693046,38.91355,-77.04321,41.0,5.0,1,Private room,"Dupont Circle, Connecticut Avenue/K Street",,31,Men At Work,2026-09-20,Music,1.3024752473941497,22.1,90.0,1.0,0.0
1288493941778903583,38.92693888983632,-77.05276934703892,48.0,7.0,1,Private room,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",,31,Men At Work,2026-09-20,Music,2.314338096445095,22.1,90.0,1.0,0.0
1288496008431082612,38.92682,-77.0252,36.0,1.0,1,Private room,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",1.0,31,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,0.6914064092899069,19.9,104.0,1.0,0.0
1288496356892863734,38.90554008531597,-76.99861977673665,35.0,3.0,1,Private room,"Union Station, Stanton Park, Kingman Park",,31,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,Arts & Theatre,1.9501671252508705,15.7,82.0,1.0,0.0
1288496369098524406,38.92731794885412,-77.02296901460174,46.0,4.0,1,Private room,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",,31,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,0.6346201856409591,19.9,104.0,1.0,0.0
1288496767284793176,38.88042,-76.99381,,1.0,1,Private room,"Capitol Hill, Lincoln Park",,31,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,0.20910345008380923,27.1,94.0,1.0,1.0
1288497094965802469,38.90814129660909,-77.02775425809784,43.0,5.0,1,Private room,"Shaw, Logan Circle",,31,The James Hunter Six,2026-04-19,Music,0.5450077534709051,14.8,82.0,1.0,0.0
1288497218799247488,38.88,-76.99191,56.0,1.0,1,Private room,"Capitol Hill, Lincoln Park",,31,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,0.22817848929976015,27.1,94.0,1.0,1.0
1288497228048536033,38.92759,-77.03037,83.0,1.0,2,Private room,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",,31,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,1.085294599448184,19.9,104.0,1.0,0.0
1288497237281232176,38.92569,-77.02497,,5.0,1,Private room,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",,31,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,0.586878467111044,19.9,104.0,1.0,0.0
1288497250348469821,38.92738,-77.02839,50.0,1.0,1,Private room,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",,31,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,0.9337263170348182,19.9,104.0,1.0,0.0
1288497667296693791,38.90813,-77.02803,45.0,5.0,1,Private room,"Shaw, Logan Circle",,31,The James Hunter Six,2026-04-19,Music,0.5301216856345311,14.8,82.0,1.0,0.0
1288497698159453974,38.91320557341126,-77.04260315973342,,1.0,1,Private room,"Dupont Circle, Connecticut Avenue/K Street",,31,Men At Work,2026-09-20,Music,1.2666077675618141,22.1,90.0,1.0,0.0
1288497725040874702,38.91665,-77.0208,48.0,3.0,1,Private room,"Howard University, Le Droit Park, Cardozo/Shaw",,31,Zainab Johnson,2026-06-06,Arts & Theatre,0.13831835923180505,24.5,91.0,1.0,0.0
1288497725562498195,38.92179123093924,-77.02957513428201,40.0,3.0,1,Private room,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",,31,Men At Work,2026-09-20,Music,0.4908818177144357,22.1,90.0,1.0,0.0
1288497731150658260,38.92993698243288,-76.99529652729754,,6.0,1,Private room,"Edgewood, Bloomingdale, Truxton Circle, Eckington",,31,Diplo,2026-05-22,Music,2.2449118648003124,19.9,104.0,1.0,0.0
1288497884459268141,38.90466948932565,-77.02838203523774,47.0,1.0,1,Private room,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",,31,The James Hunter Six,2026-04-19,Music,0.2749335103135782,14.8,82.0,1.0,0.0
1288501293121379319,38.9297025425764,-76.99683994007111,44.0,1.0,1,Private room,"Edgewood, Bloomingdale, Truxton Circle, Eckington",,31,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,2.174273979350229,19.9,104.0,1.0,0.0
1288501638789493767,38.88492027821838,-76.97706011924201,,1.0,1,Private room,"Capitol Hill, Lincoln Park",,31,Vans Warped Tour DC,2026-06-13,Music,0.5367326793273448,24.5,91.0,1.0,0.0
1288501913353541162,38.93014271192871,-76.99681300446065,,6.0,1,Private room,"Edgewood, Bloomingdale, Truxton Circle, Eckington",,31,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,2.195889479382643,19.9,104.0,1.0,0.0
1288615618099722949,38.89425,-76.99832,,1.0,2,Entire home/apt,"Union Station, Stanton Park, Kingman Park",5.0,31,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,1.4522951389490653,27.1,94.0,1.0,1.0
1288776638098702461,38.951028875076496,-77.00945321470499,80.0,1.0,3,Entire home/apt,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",5.0,5,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,3.3435166181285076,19.9,104.0,1.0,0.0
1289072554958990063,38.9054089,-77.0290181,253.0,1.0,2,Entire home/apt,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",,31,The James Hunter Six,2026-04-19,Music,0.25339010936602413,14.8,82.0,1.0,0.0
1289072921294149657,38.9054089,-77.0290181,250.0,1.0,2,Entire home/apt,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",,31,The James Hunter Six,2026-04-19,Music,0.25339010936602413,14.8,82.0,1.0,0.0
1289317927603599414,38.8877999,-76.9871789,108.0,1.0,3,Entire home/apt,"Capitol Hill, Lincoln Park",4.95,2,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,0.7924924279047704,27.1,94.0,1.0,1.0
1289368841682524041,38.89519,-76.99953,,1.0,2,Entire home/apt,"Union Station, Stanton Park, Kingman Park",5.0,31,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,1.5878623661486382,27.1,94.0,1.0,1.0
1289386769401553264,38.95822,-77.01601,171.0,3.0,5,Entire home/apt,"Takoma, Brightwood, Manor Park",4.39,2,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,4.03113619511383,19.9,104.0,1.0,0.0
1289491400465299954,38.9094867,-77.0094288,119.0,2.0,4,Entire home/apt,"Edgewood, Bloomingdale, Truxton Circle, Eckington",5.0,31,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,Music,1.1993412593509978,14.8,82.0,1.0,0.0
1289762088320973101,38.89442,-76.99826,,1.0,2,Entire home/apt,"Union Station, Stanton Park, Kingman Park",,31,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,1.468267838011339,27.1,94.0,1.0,1.0
1289863004243525035,38.8980869,-77.0023566,88.0,1.0,4,Entire home/apt,"Union Station, Stanton Park, Kingman Park",4.92,3,"Wizards v Heat (City Edition T-Shirt - First 15,000 Fans)",2026-04-10,Sports,1.5311995923026536,14.8,82.0,1.0,0.0
1289954530346184411,38.96250014934977,-77.01385303609064,202.0,7.0,10,Entire home/apt,"Takoma, Brightwood, Manor Park",4.53,3,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,4.523607978133998,19.9,104.0,1.0,0.0
1290008501238578676,38.90388,-77.00121,173.0,2.0,3,Entire home/apt,"Union Station, Stanton Park, Kingman Park",4.82,1,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,Arts & Theatre,1.6872328738457496,15.7,82.0,1.0,0.0
1290024962116305072,38.9186,-77.03758,85.0,1.0,2,Entire home/apt,"Dupont Circle, Connecticut Avenue/K Street",5.0,31,Men At Work,2026-09-20,Music,0.754875329668958,22.1,90.0,1.0,0.0
1290520022042271588,38.917656444266136,-77.03806193404384,,1.0,2,Entire home/apt,"Dupont Circle, Connecticut Avenue/K Street",5.0,31,Men At Work,2026-09-20,Music,0.7852062305431559,22.1,90.0,1.0,0.0
